time,block,supply,fees,new_supply,new_fees,no_users,no_miners,no_transactions,no_auto_transactions,curr_transacted,curr_auto_transacted,new_users,new_miners,new_transactions,new_auto_transactions,new_curr_transacted,new_curr_auto_transacted,no_users_sunk,no_miners_sunk,curr_sunk,new_users_sunk,new_miners_sunk,new_curr_sunk,miner_wealth,user_wealth,ns_alltime_user_wealth,ns_alltime_miner_wealth,alltime_miner_wealth,alltime_user_wealth,ns_miner_wealth,ns_user_wealth,ns_pureuser_wealth,pureuser_wealth,transformed_user_to_miner,lost_track
2012-08-19,194725,9736240.050619021,6376.612525330457,9099.9965,21.762909580000017,296827,44483,5688780.0,266008.0,301352790.3539459,-8.159335868300646e-11,263,16,36235.0,487.0,3067910.4786708513,-2.9274628409608778e-12,165151,35322,1906543.3369036107,186,1,414.55369614018127,3185182.5147040477,6551057.1528959023,6256497.5658644009,1573199.0904888301,3276982.41572421,6459257.2518757395,1481399.1894686681,6348297.4668845637,6348297.4668845618,6551057.1528959023,299370,-8.436983527388907e-10
2012-08-20,194899,9744940.049119024,6404.399814730456,8699.9985,27.787289399999803,297259,44484,5725015.0,266495.0,304420700.83261675,-8.452082152396733e-11,432,1,36185.0,489.0,3594794.0667209737,1.2959141951814773e-13,165329,35322,1906804.2787082207,178,0,260.94180460995995,3199089.4570087343,6545850.2052775305,6250916.798334186,1587218.9147542275,3291002.2399896076,6453937.4222966572,1495306.131773355,6342829.5813150592,6342829.5813150592,6545850.2052775314,299957,-8.543105202062029e-10
2012-08-21,195072,9753590.047619026,6429.263193680455,8649.9985,24.863378949999994,298031,44486,5761200.0,266984.0,308015494.8993377,-8.439123010444919e-11,772,2,41781.0,461.0,2301166.4156410364,1.920940620112055e-14,165568,35322,1907211.8515125206,239,0,407.57280429988168,3184435.2908037598,6569154.3682795186,6272392.3716932414,1573985.7681952019,3277769.0934305824,6475820.5656526964,1480651.9655683797,6365726.1743200636,6365726.1743200626,6569154.3682795148,300735,-8.628550699494657e-10
2012-08-22,195228,9761390.047069026,6451.785026170456,7799.99945,22.521832489999962,298607,44487,5802981.0,267445.0,310316661.3149787,-8.437202069824807e-11,576,1,36589.0,575.0,2954918.9754637233,2.7872883580186414e-13,165852,35322,1907465.2171406506,284,0,253.36562813003547,3177417.5384538858,6583972.1147277653,6286881.9227275923,1567042.8498936577,3270826.1751290378,6490563.4780526143,1473634.213218506,6380290.5594027434,6380290.5594027452,6583972.1147277672,301346,-8.778824987079276e-10
2012-08-23,195393,9769640.044569029,6472.530063960454,8249.9975,20.74503778999994,299322,44497,5839570.0,268020.0,313271580.29044247,-8.40932918624462e-11,715,10,30118.0,1307.0,2466012.579987063,-1.8283320525527247e-13,166192,35323,1907774.7710373907,340,1,309.55389674007893,3190208.0514577474,6579431.5940488484,6281035.8235332174,1580829.3919480687,3284662.9438084494,6484976.7016981468,1486374.4995973676,6375490.7158839181,6375490.715883919,6579431.5940488484,302488,-8.768525150729475e-10
2012-08-24,195541,9777040.044569029,6491.762968510455,7400.0,19.23290454999999,299724,44513,5869688.0,269327.0,315737592.8704295,-8.427612506770147e-11,402,16,29894.0,2205.0,3512747.92578326,-3.940459883302466e-13,166476,35324,1908276.7843726508,284,1,502.01333526009694,3220192.8035456399,6556846.8377671307,6257138.0489039114,1611625.1525254613,3315508.7048858413,6461530.9364269292,1516309.25118526,6352453.9502441129,6352453.9502441147,6556846.8377671335,303647,-8.534977685285646e-10
2012-08-25,195679,9783940.04406903,6515.586621910458,6899.9995,23.823653399999916,299808,44533,5899582.0,271532.0,319250340.7962128,-8.467017105603172e-11,84,20,29326.0,3785.0,1559607.3209593652,2.776540255306978e-13,166722,35325,1908501.7668708407,246,1,224.98249818990007,3230163.6326407604,6553776.0036755204,6250314.955472867,1625123.2622529315,3329056.8456383115,6454882.7906779693,1526230.0492553806,6349208.1684704181,6349208.1684704171,6553776.0036755204,304193,-8.630583615526729e-10
2012-08-26,195858,9792890.042069033,6536.31971612046,8949.998,20.733094209999962,300326,44544,5928908.0,275317.0,320809948.1171722,-8.439251703050102e-11,518,11,27144.0,2557.0,1473756.5662558253,4.343075378498984e-14,166917,35325,1908597.3423570406,195,0,95.57548619993031,3253658.2258280474,6539231.40092499,6236387.6817625202,1647904.9552273587,3351838.5386127387,6441051.0881402995,1549724.6424426679,6334567.9945472106,6334567.9945472106,6539231.4009249909,304860,-8.627660339429733e-10
2012-08-27,196003,9800140.039519036,6565.387550960461,7249.99745,29.067834839999907,300935,44542,5956052.0,277874.0,322283704.683428,-8.434908627671603e-11,609,-2,30739.0,2525.0,1734640.0070239336,3.08208822394392e-12,167135,35327,1909092.3383037907,218,2,494.99594675004482,3166689.9579591155,6633449.6633266229,6331347.5807576906,1559700.0573971758,3263733.9435553458,6536405.6777303927,1462656.0718009451,6428391.5663539208,6428391.566353919,6633449.6633266201,305416,-8.521367211192864e-10
2012-08-28,196154,9807690.038019039,6590.255650720459,7549.9985,24.868099759999925,301311,44531,5986791.0,280399.0,324018344.6904519,-8.126699805277211e-11,376,-11,27471.0,2543.0,1167447.6345540532,1.0610424674103617e-13,167377,35328,1909171.0963444307,242,1,78.758040640037507,3186352.7463184018,6621336.8697035611,6318744.1253454601,1579774.7548592947,3283808.6464419151,6523880.9695800478,1482318.8547357821,6416200.0254689725,6416200.0254689725,6621336.869703562,306199,-8.576021866912089e-10
2012-08-29,196322,9816090.035019044,6614.211979950453,8399.997,23.956329229999938,301869,44533,6014262.0,282942.0,325185792.32500595,-8.116089380603108e-11,558,2,31445.0,1583.0,4953263.68629218,1.4674087964450098e-12,167578,35328,1909327.6912051607,201,0,156.59486072999425,3196993.8818795308,6619095.7274005134,6315738.4715256412,1591023.8090889528,3295057.7006715732,6521031.908608471,1492959.990296911,6413802.2903176825,6413802.2903176853,6619095.7274005134,306417,-8.493633989955545e-10
2012-08-30,196476,9823790.028519051,6643.476201340453,7699.993499999999,29.26422139000003,302622,44527,6045707.0,284525.0,330139056.0112981,-7.969348500958607e-11,753,-6,32167.0,1849.0,4725180.286317031,-1.0814067202375929e-13,167733,35329,1909475.8475742508,155,1,148.15636909008026,3197040.8762920103,6626748.7236789837,6322688.927407627,1591625.1902261414,3295709.2874087617,6528080.3125622328,1492956.77910939,6421357.3385243788,6421357.338524376,6626748.7236789875,307114,-8.657865846634237e-10
2012-08-31,196616,9830790.027519053,6674.290037380459,6999.999,30.8138360399998,303098,44532,6077874.0,286374.0,334864236.2976152,-7.980162568160983e-11,476,5,39364.0,1415.0,3660894.684874958,-1.5844308287257802e-13,167930,35329,1909588.8293358907,197,0,112.98176163993776,3082767.9599757828,6748021.6345925517,6443912.7993991375,1477288.3341175653,3181372.4313001861,6649417.1632681489,1378683.8627931627,6542517.2707235403,6542517.2707235422,6748021.6345925536,307781,-8.740399108559841e-10
2012-09-01,196777,9838840.025019057,6709.661754120464,8049.9974999999995,35.37171673999984,303287,44543,6117238.0,287789.0,338525130.9824901,-7.99600687644824e-11,189,11,38772.0,1655.0,3120288.6144486917,2.430330882118622e-14,168028,35329,1909649.9035357407,98,0,61.074199849972501,3121728.4132389687,6717111.1719010733,6412438.886942558,1516751.1677012125,3220835.2648838321,6618004.3202562099,1417644.3160563479,6511545.7385874223,6511545.7385874232,6717111.1719010742,308337,-8.842474819155332e-10
2012-09-02,196941,9847040.018019067,6739.933473560467,8199.992999999999,30.27171943999998,303689,44544,6156010.0,289444.0,341645419.5969388,-7.993576545566122e-11,402,1,31711.0,1739.0,2195034.443376403,-5.623648422106817e-13,168213,35331,1909857.4969875107,185,2,207.59345177002251,3130719.9575298224,6716319.6152530629,6411095.8936015125,1526086.5589597563,3230271.0892923768,6616768.483490508,1426535.4271972019,6510647.0253640665,6510647.0253640665,6716319.6152530657,309086,-8.752633618832601e-10
2012-09-03,197098,9854890.014919072,6773.974927540464,7849.996899999999,34.0414539799998,304274,44549,6187721.0,291183.0,343840454.0403152,-8.04981302978719e-11,585,5,36827.0,1006.0,1225703.4319386345,-1.1814430456082853e-13,168344,35332,1910196.7067341907,131,1,339.20974667998962,3132402.5224414887,6722487.0414313963,6416433.4367545024,1528259.8009435632,3232494.3992761932,6622395.1645966917,1428167.9241088589,6516525.3135892069,6516525.3135892078,6722487.0414313981,309244,-8.748775134451213e-10
2012-09-04,197251,9862540.013419075,6803.282647300471,7649.9985,29.30771975999989,304741,44562,6224548.0,292189.0,345066157.47225386,-8.061627460243273e-11,467,13,38090.0,1799.0,2425189.7419194235,3.327999226025724e-15,168516,35333,1910464.9302916806,172,1,268.22355748992413,3132024.5646127472,6730514.9975017952,6425109.2125726715,1526965.8021084613,3231250.5985410912,6631288.9635734512,1427739.7681801165,6524335.2465010155,6524335.2465010174,6730514.997501798,310192,-8.664557141096968e-10
2012-09-05,197431,9871540.00991908,6829.686441970471,8999.9965,26.403794669999996,305082,44551,6262638.0,293988.0,347491347.21417326,-8.06129466032067e-11,341,-11,40416.0,737.0,3059156.0978503386,9.368038519658856e-13,168629,35334,1910733.7758379206,113,1,268.84554623998702,3152131.3437903151,6719408.2108640745,6412239.3140490381,1548566.8508665895,3252901.7632992193,6618637.7913551703,1447796.4313576852,6513009.7335579423,6513009.7335579423,6719408.2108640717,311061,-8.75178310461676e-10
2012-09-06,197602,9880090.007419085,6855.195371460474,8549.9975,25.508929489999936,305465,44552,6303054.0,294725.0,350550503.3120236,-7.967614275124082e-11,383,1,41745.0,635.0,7792985.915031379,2.821425035166587e-13,168805,35334,1910879.8845874106,176,0,146.10874948999844,3185531.1760480222,6694558.3681279756,6386550.0888449913,1582659.962227867,3286994.8746604966,6593094.6695155008,1481196.2636153924,6488013.7874574661,6488013.7874574643,6694558.3681279728,311471,-8.779412465178326e-10
2012-09-07,197770,9888490.005319089,6875.116997050479,8399.997899999998,19.92162558999995,305710,44557,6344799.0,295360.0,358343489.22705495,-7.939400024772416e-11,245,5,33054.0,500.0,5945126.4022436,1.7948157879626309e-13,168926,35334,1911405.2374346408,121,0,525.35284723015502,3207742.0869255504,6680747.4527765615,6370544.9447842259,1606539.7527887148,3310874.6652213447,6577614.8744807672,1503407.1744929205,6473677.5230800202,6473677.5230800202,6680747.4527765587,312237,-9.049312965690766e-10
2012-09-08,197915,9895740.000219097,6897.184139650478,7249.994899999999,22.06714259999994,306072,44564,6377853.0,295860.0,364288615.62929857,-7.92145186689279e-11,362,7,29584.0,1028.0,2363563.8404695946,-4.908241979753144e-13,169185,35335,1911681.6961131608,259,1,276.45867852005176,3220507.0242669233,6675232.5055637229,6364548.1334982291,1619510.0999874079,3323895.2841450376,6571844.2456856081,1516121.8401092933,6467936.3933763439,6467936.3933763439,6675232.5055637239,312576,-9.002798014492118e-10
2012-09-09,198074,9903689.9961191,6919.600331650479,7949.9959,22.416191999999963,307331,44569,6407437.0,296888.0,366652179.46976817,-7.970534286690321e-11,1259,5,30240.0,1510.0,1491198.770761727,2.2717450750414647e-13,170135,35336,1911841.6827139808,950,1,159.98660081997514,3185642.4496742398,6718047.0693474934,6405977.3858708777,1585870.8545101839,3290306.0391678144,6613383.4798539188,1481207.2650166098,6510640.9753644522,6510640.9753644522,6718047.0693474906,313311,-9.034561043326956e-10
2012-09-10,198224,9911189.994112274,6943.356288820483,7499.99799317,23.75595716999997,307904,44569,6437677.0,298398.0,368143378.2405299,-7.947816835939906e-11,573,0,31769.0,1472.0,6867432.879038098,-3.077463007735218e-13,170362,35337,1912575.1349435307,227,1,733.45222954987548,3041971.0410634223,6869218.4688175246,6556424.3518667296,1442190.4315926165,3146675.6923502465,6764513.8175307009,1337485.7803057921,6661129.0031535532,6661129.0031535542,6869218.4688175227,313934,-8.230025855970296e-10
2012-09-11,198369,9918439.992112277,6974.324858100482,7249.998,30.968569279999954,308523,44571,6469446.0,299870.0,375010811.119568,-7.978591466017259e-11,619,2,35460.0,2896.0,7464606.7679347405,4.729994163101589e-13,170689,35337,1912863.3033835806,327,0,288.16844004997984,3083817.4225904848,6834622.0843865946,6520810.4772333195,1484766.1386106692,3189251.3993682987,6729188.1076087803,1379332.1618328549,6626244.4540111339,6626244.4540111339,6834622.0843865918,314420,-8.545563258289819e-10
2012-09-12,198524,9926189.99061228,6994.579715660482,7749.9985,20.25485755999991,309058,44558,6504906.0,302766.0,382475417.88750273,-7.931291524386243e-11,535,-13,25411.0,2154.0,3285059.672525996,7.143428643746619e-14,170898,35337,1913049.7363065307,209,0,186.43292295001447,3118438.4119727355,6807751.0870540477,6494178.4544382319,1518961.7246727701,3223446.9854303999,6702742.5135963829,1413953.1512151058,6599187.0278958958,6599187.0278958976,6807751.0870540505,315218,-8.610525841029093e-10
2012-09-13,198654,9932689.99011228,7014.476809550487,6499.9995,19.897093889999898,309697,44575,6530317.0,304920.0,385760477.56002873,-7.924148095742496e-11,639,17,27945.0,1243.0,7997380.697422221,-1.9808600018513672e-13,171048,35337,1913699.4408854106,150,0,649.70457887998782,3114451.1560556567,6818238.3396578487,6503698.4826618442,1515291.9915742909,3219777.2523319209,6712912.243381585,1409965.8952980272,6609024.5789381079,6609024.5789381098,6818238.3396578478,315746,-8.655965400239856e-10
2012-09-14,198816,9940789.99011228,7034.466885410482,8100.0,19.99007586000002,310286,44567,6558262.0,306163.0,393757858.25745094,-7.94395669576101e-11,589,-8,33996.0,1646.0,4969309.042324834,1.6904183322773583e-13,171223,35337,1914168.6429409408,175,0,469.20205553015694,3130531.6838065507,6810257.8061476545,6493394.9359997138,1533226.3358038345,3237711.5965614645,6703077.8933927407,1426046.4230489205,6600574.8487546276,6600574.8487546276,6810257.8061476573,316721,-8.755865099752485e-10
2012-09-15,198960,9947989.99011228,7049.206050090488,7200.0,14.739164680000009,310796,44580,6592258.0,307809.0,398727167.2997758,-7.927052512438236e-11,510,13,24287.0,2790.0,2641750.862204921,-1.1168940962402626e-13,171332,35337,1914670.5647218006,109,0,501.92178085981868,3135704.1781225256,6812285.3074151315,6494261.1482963264,1539058.2005008992,3243543.4612585288,6704446.0242791288,1431218.9173648951,6602100.43143233,6602100.4314323291,6812285.3074151296,316853,-8.858240209812962e-10
2012-09-16,199121,9956039.987112284,7064.129149040486,8049.996999999999,14.923098950000009,311362,44569,6616545.0,310599.0,401368918.1619807,-7.938221453400639e-11,566,-11,27326.0,1147.0,5745738.0976972105,2.7195715711722027e-13,171500,35340,1915179.3435783908,168,3,508.77885659015737,3145504.4562021121,6810535.0215211827,6493637.0446286388,1547223.5215864766,3251708.8049816065,6704330.6727416888,1441019.1728069822,6599841.3934081336,6599841.3934081336,6810535.0215211837,317174,-9.044213930621398e-10
2012-09-17,199289,9964439.986112285,7078.907828130489,8399.999,14.778679090000002,312118,44587,6643871.0,311746.0,407114656.2596779,-7.911025737688917e-11,756,18,23013.0,1810.0,4373208.779398133,2.59738770476501e-13,171701,35340,1918696.8962717408,201,0,3517.5526933500078,3162369.0959812342,6802070.3754475527,6481587.3116851216,1564155.6996516588,3268640.9830467887,6695798.4883819986,1457883.8125861045,6587859.1987506757,6587859.1987506738,6802070.3754475536,317792,-9.080736408399029e-10
2012-09-18,199456,9972789.984612288,7101.125415540494,8349.9985,22.21758740999995,313161,44584,6666884.0,313556.0,411487865.03907603,-7.885051860641267e-11,1043,-3,29197.0,2971.0,4466084.268457623,-1.4049222194141044e-13,171909,35340,1919374.3482288406,208,0,677.45195709983818,3168108.2227856899,6804681.2439268371,6483506.0010936987,1569909.5572326649,3274394.8406277946,6698394.6260847319,1463622.9393905604,6589792.618935803,6589792.618935803,6804681.2439268334,318438,-8.957959827954321e-10
2012-09-19,199597,9979839.984112289,7122.556304310497,7049.9995,21.430888769999953,314556,44579,6696081.0,316527.0,415953949.3075337,-7.899101082835408e-11,1395,-5,28907.0,3123.0,10292006.089553088,1.9920763687284701e-13,172393,35340,1919667.5323784908,484,0,293.18414965015836,3191030.7151590865,6788808.7481377665,6465144.8082031216,1595027.5653178408,3299512.848712971,6680326.6145838816,1486545.4317639566,6573626.9417570066,6573626.9417570047,6788808.7481377656,319844,-8.581354621822804e-10
2012-09-20,199749,9987439.984112289,7140.5495020404915,7600.0,17.993197729999977,315451,44573,6724988.0,319650.0,426245955.39708674,-7.879180319148123e-11,895,-6,29482.0,1638.0,6595994.4225282455,-8.478223819611413e-14,173423,35340,1919699.2524837207,1030,0,31.720105229876935,3211994.4185197358,6775445.0423883162,6450953.2962469906,1616787.3563114498,3321272.6397065795,6666166.8212014716,1507509.1351246056,6560231.5174338352,6560231.5174338333,6775445.0423883162,320414,-8.607520929286139e-10
2012-09-21,199918,9995889.984112289,7169.828834020493,8450.0,29.27933197999987,316684,44614,6754470.0,321288.0,432841949.819615,-7.887658542967734e-11,1233,41,27878.0,2222.0,7787914.345678384,1.0426780150016299e-13,174215,35352,1919788.8978336907,792,12,89.645349970087409,3182035.5655879797,6813853.8911945252,6489418.4937215801,1586682.5129631849,3291168.1289445446,6704721.3278379608,1477549.9496066205,6598551.0570781445,6598551.0570781445,6813853.8911945242,321182,-8.791106818402535e-10
2012-09-22,200075,10003739.982612291,7184.945518580494,7849.9985,15.116684559999989,317593,44617,6782348.0,323510.0,440629864.1652934,-7.877231762817718e-11,909,3,20215.0,1435.0,4294522.99413538,-8.876880839736627e-14,174559,35352,1920110.3852946009,344,0,321.4874609101098,3192173.6452467684,6811565.8064731229,6486236.1606934676,1597393.3553597627,3301878.9713411224,6701860.4803787693,1487688.0292654086,6595941.4867878221,6595941.4867878221,6811565.8064731238,321524,-8.833808704124073e-10
2012-09-23,200233,10011639.982612291,7203.160166100504,7900.0,18.21464751999999,318456,44621,6802563.0,324945.0,444924387.1594288,-7.886108643657455e-11,863,4,26170.0,1781.0,2859056.8672125414,9.574529129413204e-14,174754,35352,1920499.4892897808,195,0,389.10399517999031,3198673.3419263107,6812966.1053757463,6486321.9775667097,1604818.4337790152,3309304.0497603742,6702335.3975416822,1494187.7259449507,6596952.6854007747,6596952.6854007728,6812966.1053757425,321827,-8.721097030254426e-10
2012-09-24,200386,10019289.982612291,7231.353739060509,7650.0,28.193572959999894,319741,44612,6828733.0,326726.0,447783444.0266413,-7.876534114528041e-11,1285,-9,27056.0,1871.0,2606895.5179276676,-2.802273338590712e-13,175022,35352,1921061.6100740707,268,0,562.12078428990208,3138869.113016576,6880420.3315827847,6553039.6624291493,1545188.6271578206,3249674.2431391804,6769615.2014601799,1434383.4970352163,6663844.7925517531,6663844.792551754,6880420.3315827819,322132,-8.681082409345807e-10
2012-09-25,200525,10026239.982612291,7245.839606120513,6950.0,14.485867059999999,321241,44620,6855789.0,328597.0,450390339.54456896,-7.904556847913949e-11,1500,8,23616.0,549.0,698116.520354199,-3.111269922251303e-14,175582,35352,1921388.4541225508,560,0,326.8440484800376,3087703.9264988014,6938535.5155175449,6610728.9438673314,1494122.500818396,3198608.1167997555,6827631.3252165914,1383218.3105174419,6721633.1341682859,6721633.134168284,6938535.5155175449,322677,-8.707560446053969e-10
2012-09-26,200665,10033239.982612291,7265.399573870515,7000.0,19.559967749999952,321851,44605,6879405.0,329146.0,451088456.06492317,-7.9076681178362e-11,610,-15,30034.0,2368.0,704415.938749753,-2.208285991319971e-14,175937,35352,1922009.6177991207,355,0,621.1636765699368,3065223.891842539,6968015.5453003012,6639331.4174979823,1471898.8615269838,3176384.4775083438,6856854.9596344959,1360738.2758611795,6750492.0031637866,6750492.0031637866,6968015.5453002965,323349,-8.687393357177224e-10
2012-09-27,200826,10041289.982612291,7281.580470200517,8050.0,16.180896330000007,322603,44578,6909439.0,331514.0,451792872.0036729,-7.90987640382752e-11,752,-27,26600.0,1495.0,565013.067549466,8.09832344413064e-14,176114,35352,1922334.1613990408,177,0,324.5435999201145,3018227.2691292036,7023062.1647324245,6693860.874868541,1425094.8597058377,3129580.4756871974,6911708.9581744308,1313741.6531478434,6805214.0814265348,6805214.081426532,7023062.1647324255,324602,-8.694947406979842e-10
2012-09-28,200984,10049189.982612291,7341.277751860523,7900.000000000002,59.69728165999847,323716,44633,6936039.0,333009.0,452357885.07122236,-7.901778080383389e-11,1113,55,32254.0,1152.0,1036233.5244700956,3.830945706061878e-14,176632,35376,1922420.6738773407,518,24,86.512478299904615,2954453.4744201638,7094735.9541750569,6765466.0801984491,1361303.1412015383,3065788.9604423577,6983400.468152863,1249967.6551793439,6876801.566220643,6876801.5662206439,7094735.954175055,325549,-8.694980544669012e-10
2012-09-29,201152,10057589.982612291,7355.574435890527,8400.0,14.296684029999993,324396,44629,6968293.0,334161.0,453394118.59569246,-7.897947134677327e-11,680,-4,21795.0,1442.0,435771.35053489025,-9.32260456473058e-13,176771,35376,1922795.7692678408,139,0,375.09539050003514,2885202.5579520082,7172386.8671795623,6842652.6097951066,1292141.5149389822,2996627.3341798019,7060962.0909517687,1180716.7387111878,6954077.3860229012,6954077.3860229021,7172386.8671795614,326266,-8.709980223965878e-10
2012-09-30,201311,10065539.982612291,7366.604920170521,7950.0,11.030484280000003,326379,44660,6990088.0,335603.0,453829889.9462274,-7.991173180324633e-11,1983,31,17426.0,2828.0,407634.57794541604,1.3982629640078742e-13,178224,35378,1923216.7377926507,1453,2,420.96852480992675,2845703.2459671921,7219836.1768676434,6889677.9183327444,1252645.2373836166,2957131.0625963267,7108408.3602385093,1141217.420754482,7001105.7349618794,7001105.7349618776,7219836.1768676462,327302,-8.701549462308749e-10
2012-10-01,201442,10072089.982612291,7383.250655990521,6550.0,16.64573581999997,328385,44637,7007514.0,338431.0,454237524.5241728,-7.977190550684554e-11,2006,-23,22227.0,2478.0,600868.2972077945,-9.24857250245853e-14,179319,35378,1923474.7527057007,1095,0,258.01491304999217,2901894.5193056185,7170194.8206473626,6840349.3040272845,1308265.8348205031,3012751.660033213,7059337.6799197681,1197408.6940929086,6951206.444754879,6951206.4447548799,7170194.820647357,327669,-8.699914535282548e-10
2012-10-02,201588,10079389.982612291,7413.895369330522,7300.0,30.64471333999987,329508,44644,7029741.0,340909.0,454838392.82138056,-7.986439123187013e-11,1123,7,31987.0,1166.0,830827.532367506,1.0812975813128886e-12,179528,35380,1924081.4860696709,209,2,606.73336397018284,2859708.2979829339,7219680.9510341575,6890215.3374505239,1265093.0656960085,2969579.2417665287,7109810.0072505623,1155222.1219124142,7000086.2812341182,7000086.2812341172,7219680.9510341585,328370,-8.687745004819471e-10
2012-10-03,201721,10086039.982612291,7432.59506314052,6650.0,18.699693809999978,330425,44622,7061728.0,342075.0,455669220.3537481,-7.878309365055724e-11,917,-22,26221.0,470.0,655667.4426535557,1.1878390252743204e-13,179896,35380,1924483.6006350608,368,0,402.11456538992934,2811689.9112604349,7274349.1696723923,6944549.8923102757,1217006.3955902394,2921492.5716607594,7164546.5092720687,1107203.7351899152,7054352.5527106002,7054352.5527106002,7274349.1696723904,328657,-8.653394213746188e-10
2012-10-04,201850,10092489.982612291,7563.624199610519,6449.999999999999,131.02913647000054,331191,44602,7087949.0,342545.0,456324887.7964016,-7.866430974802981e-11,766,-20,31124.0,698.0,585128.3946444949,-1.0368656345842442e-13,180125,35382,1924757.6103949307,229,2,274.00975986989215,2801538.0703503448,7290950.9882413428,6962039.6523357397,1205692.6255956192,2910178.803705439,7182310.2548862491,1097051.8922405248,7070680.3856908344,7070680.3856908334,7290950.9882413438,328993,-8.560667619578339e-10
2012-10-05,201988,10099389.982612291,7591.041944650526,6900.0,27.41774503999993,331769,44619,7119073.0,343243.0,456910016.1910461,-7.876799631148823e-11,578,17,35571.0,803.0,700885.5310848317,-8.834207508318787e-13,180284,35383,1925102.2708456109,159,1,344.66045068018138,2804153.8799356227,7295235.1268975046,6966159.2672941228,1208128.3494778776,2912664.6442876975,7186724.3625454288,1099617.5851258032,7074670.0316461977,7074670.0316461949,7295235.1268975046,329506,-8.572325066289877e-10
2012-10-06,202143,10107139.982612291,7613.656118020528,7750.0,22.614173369999957,332352,44612,7154644.0,344046.0,457610901.72213095,-7.965141706232011e-11,583,-7,32458.0,579.0,580042.517010484,-8.662980001319237e-14,180395,35383,1925642.8393170808,111,0,540.5684714699164,2808850.1006428977,7298288.8469452616,6969970.1234502178,1211526.9233255617,2916063.2181353816,7191075.7294527777,1104313.8058330773,7077183.2409427026,7077183.2409427017,7298288.8469452616,330073,-8.535879348940334e-10
2012-10-07,202268,10113389.982612291,7639.831373650528,6250.0,26.175255629999867,333068,44619,7187102.0,344625.0,458190944.23914146,-7.97380468623333e-11,716,7,32662.0,1605.0,624518.4945354529,2.0001856345253782e-13,180629,35383,1926389.4273813907,234,0,746.58806430990808,2811372.8079560548,7302016.0726459995,6971913.6000186065,1215086.8541095995,2919623.1489194194,7193765.7316826349,1106836.5131462351,7080163.9409819711,7080163.9409819711,7302016.0726460023,331104,-8.49015341728082e-10
2012-10-08,202446,10122289.981612293,7667.028390190532,8899.999,27.19701653999992,334035,44636,7219764.0,346230.0,458815462.7336769,-7.953802829888077e-11,967,17,35763.0,1926.0,671468.0500126937,-2.8653078174012414e-14,181050,35384,1926697.5854409607,421,1,308.15805957000703,2809979.7088085916,7312309.1109833233,6980938.761233679,1214653.5292295665,2919239.8917893865,7203048.9280025288,1105393.3462487718,7090198.9442144735,7090198.9442144716,7312309.1109833233,331616,-8.513584323704367e-10
2012-10-09,202588,10129389.980112294,7693.1388233905345,7099.9985,26.110433199999864,335133,44664,7255527.0,348156.0,459486930.7836896,-7.956668137705478e-11,1098,28,32243.0,3575.0,576007.9794406809,-1.1838400810863792e-13,181757,35401,1926943.5918731508,707,17,246.00643219007179,2813127.2466140063,7316261.4809220312,6983801.9935315484,1218644.2814865212,2923230.7706137612,7206157.9569222759,1108540.7574867667,7093905.5175313037,7093905.5175313037,7316261.480922034,332588,-8.487993319105605e-10
2012-10-10,202737,10136839.980112294,7717.093181860534,7450.0,23.95435846999989,336188,44672,7287770.0,351731.0,460062938.7631303,-7.968506538516342e-11,1055,8,30302.0,1250.0,463652.5114680682,3.104996270123981e-13,182166,35401,1927475.1654372606,409,0,531.57356410985813,2806297.9045634586,7330540.7319038957,6997279.5139457192,1212085.1813294336,2916671.6704566735,7220166.9660106804,1101711.415436219,7107653.2798389345,7107653.2798389327,7330540.7319038911,333628,-8.51536411008875e-10
2012-10-11,202875,10143739.979612295,7738.998201300536,6899.9995,21.905019439999933,336690,44664,7318072.0,352981.0,460526591.27459836,-7.937456575815102e-11,502,-8,26109.0,732.0,537829.3105080428,-5.880897099101024e-14,182254,35401,1927770.8181771508,88,0,295.65273989015259,2786352.2428726475,7357386.3528848775,7022644.2918856964,1193324.7475907621,2897911.2367180022,7245827.3590395227,1081765.7537454076,7134203.2857310502,7134203.2857310502,7357386.3528848803,333997,-8.592194205832332e-10
2012-10-12,203024,10151189.979112295,7759.286990690536,7449.9995,20.28878938999999,338597,44666,7344181.0,353713.0,461064420.58510643,-7.943337472914203e-11,1907,2,26505.0,1917.0,737290.029447696,1.1580940926204187e-12,183589,35401,1928439.3170752709,1335,0,668.49889812013134,2783190.5930478806,7367997.8713916903,7032013.1294295043,1190737.4220132551,2895323.9111404945,7255864.5532990769,1078604.1039206402,7144146.4475221187,7144146.4475221196,7367997.8713916875,334141,-8.596995310914504e-10
2012-10-13,203172,10158589.978612296,7780.325713340535,7399.9995,21.038722649999986,339141,44676,7370686.0,355630.0,461801710.6145541,-7.827528063652161e-11,544,10,32272.0,722.0,838034.3905187402,1.246556175882145e-12,183724,35402,1928780.2105032008,135,1,340.89342792984098,2799089.4005968114,7359499.059121917,7022754.5630701082,1207055.0927750859,2911641.5871684058,7246946.8725503227,1094502.9062034914,7135306.7496417025,7135306.7496416988,7359499.0591219217,334896,-8.555266818747332e-10
